ticker,gics_sector,start_date,end_date
AEHR,Small Cap Extended,2026-07-01,2026-09-01
AEIS,Mid Cap Extended,2026-07-01,2026-09-01
AEM,Mid Cap Extended,2026-07-01,2026-09-01
AEO,Mid Cap Extended,2026-07-01,2026-09-01
AER,Mid Cap Extended,2026-07-01,2026-09-01
AESI,Small Cap Extended,2026-07-01,2026-09-01
AFG,Small Cap Extended,2026-07-01,2026-09-01
AFRM,Mid Cap Extended,2026-07-01,2026-09-01
AG,Mid Cap Extended,2026-07-01,2026-09-01
AGCO,Mid Cap Extended,2026-07-01,2026-09-01
AGI,Small Cap Extended,2026-07-01,2026-09-01
AGNC,Mid Cap Extended,2026-07-01,2026-09-01
AGX,Mid Cap Extended,2026-07-01,2026-09-01
AHR,Small Cap Extended,2026-07-01,2026-09-01
AI,Mid Cap Extended,2026-07-01,2026-09-01
AIA,Small Cap Extended,2026-07-01,2026-09-01
AIQ,Mid Cap Extended,2026-07-01,2026-09-01
AIRR,Small Cap Extended,2026-07-01,2026-09-01
AIT,Small Cap Extended,2026-07-01,2026-09-01
ALAB,Mid Cap Extended,2026-07-01,2026-09-01
ALC,Mid Cap Extended,2026-07-01,2026-09-01
ALGM,Small Cap Extended,2026-07-01,2026-09-01
ALHC,Small Cap Extended,2026-07-01,2026-09-01
ALK,Industrials,2026-07-01,2026-09-01
ALKS,Small Cap Extended,2026-07-01,2026-09-01
ALLY,Mid Cap Extended,2026-07-01,2026-09-01
ALM,Small Cap Extended,2026-07-01,2026-09-01
ALNY,Mid Cap Extended,2026-07-01,2026-09-01
ALSN,Small Cap Extended,2026-07-01,2026-09-01
ALV,Mid Cap Extended,2026-07-01,2026-09-01
AM,Small Cap Extended,2026-07-01,2026-08-01
AMBA,Small Cap Extended,2026-07-01,2026-09-01
AMG,Financials,2026-07-01,2026-09-01
AMH,Mid Cap Extended,2026-07-01,2026-09-01
AMKR,Small Cap Extended,2026-07-01,2026-09-01
AMPX,Small Cap Extended,2026-07-01,2026-09-01
AMRZ,Mid Cap Extended,2026-07-01,2026-09-01
AMSC,Small Cap Extended,2026-07-01,2026-09-01
AMZD,Mid Cap Extended,2026-07-01,2026-09-01
AN,Consumer Discretionary,2026-07-01,2026-09-01
ANF,Mid Cap Extended,2026-07-01,2026-09-01
APG,Small Cap Extended,2026-07-01,2026-09-01
APGE,Small Cap Extended,2026-07-01,2026-09-01
APLD,Mid Cap Extended,2026-07-01,2026-09-01
APPF,Small Cap Extended,2026-07-01,2026-09-01
AR,Mid Cap Extended,2026-07-01,2026-09-01
ARCC,Small Cap Extended,2026-07-01,2026-09-01
ARGX,Mid Cap Extended,2026-07-01,2026-09-01
ARM,Mid Cap Extended,2026-07-01,2026-09-01
ARMG,Small Cap Extended,2026-07-01,2026-09-01
AROC,Small Cap Extended,2026-07-01,2026-09-01
ARW,Mid Cap Extended,2026-07-01,2026-09-01
ARWR,Small Cap Extended,2026-07-01,2026-09-01
ARXS,Small Cap Extended,2026-07-01,2026-08-01
AS,Mid Cap Extended,2026-07-01,2026-09-01
ASB,Small Cap Extended,2026-07-01,2026-09-01
ASH,Small Cap Extended,2026-07-01,2026-09-01
ASML,Mid Cap Extended,2026-07-01,2026-09-01
ASND,Small Cap Extended,2026-07-01,2026-09-01
ASO,Mid Cap Extended,2026-07-01,2026-09-01
ASST,Mid Cap Extended,2026-07-01,2026-09-01
ASTC,Small Cap Extended,2026-07-01,2026-09-01
ASTS,Mid Cap Extended,2026-07-01,2026-09-01
ASX,Small Cap Extended,2026-07-01,2026-09-01
ATI,Materials,2026-07-01,2026-09-01
ATMU,Small Cap Extended,2026-07-01,2026-08-01
ATR,Small Cap Extended,2026-07-01,2026-09-01
AU,Mid Cap Extended,2026-07-01,2026-09-01
AUGO,Small Cap Extended,2026-07-01,2026-09-01
AUR,Mid Cap Extended,2026-07-01,2026-09-01
AVAV,Mid Cap Extended,2026-07-01,2026-09-01
AVEX,Small Cap Extended,2026-07-01,2026-09-01
AVT,Small Cap Extended,2026-07-01,2026-09-01
AVTR,Mid Cap Extended,2026-07-01,2026-09-01
AWI,Small Cap Extended,2026-07-01,2026-09-01
AXS,Small Cap Extended,2026-07-01,2026-09-01
AXSM,Mid Cap Extended,2026-07-01,2026-09-01
AXTA,Mid Cap Extended,2026-07-01,2026-09-01
AXTI,Mid Cap Extended,2026-07-01,2026-09-01
AXTX,Small Cap Extended,2026-07-01,2026-09-01
AYI,Industrials,2026-07-01,2026-09-01
AZN,Mid Cap Extended,2026-07-01,2026-09-01
B,Mid Cap Extended,2026-07-01,2026-09-01
BABA,Mid Cap Extended,2026-07-01,2026-09-01
BAH,Mid Cap Extended,2026-07-01,2026-09-01
BAM,Mid Cap Extended,2026-07-01,2026-09-01
BANC,Small Cap Extended,2026-07-01,2026-08-01
BAND,Small Cap Extended,2026-07-01,2026-09-01
BAP,Mid Cap Extended,2026-07-01,2026-09-01
BB,Mid Cap Extended,2026-07-01,2026-09-01
BBIO,Small Cap Extended,2026-07-01,2026-09-01
BBWI,Consumer Discretionary,2026-07-01,2026-09-01
BC,Mid Cap Extended,2026-07-01,2026-08-01
BCE,Small Cap Extended,2026-07-01,2026-09-01
BCS,Mid Cap Extended,2026-07-01,2026-09-01
BDC,Small Cap Extended,2026-07-01,2026-09-01
BE,Mid Cap Extended,2026-07-01,2026-09-01
BEAM,Small Cap Extended,2026-07-01,2026-09-01
BEKE,Mid Cap Extended,2026-07-01,2026-09-01
BELFB,Small Cap Extended,2026-07-01,2026-09-01
BEPC,Small Cap Extended,2026-07-01,2026-08-01
BFAM,Small Cap Extended,2026-07-01,2026-09-01
BFH,Small Cap Extended,2026-07-01,2026-09-01
BHP,Mid Cap Extended,2026-07-01,2026-09-01
BIDU,Mid Cap Extended,2026-07-01,2026-09-01
BILI,Mid Cap Extended,2026-07-01,2026-08-01
BILL,Mid Cap Extended,2026-07-01,2026-09-01
BIO,Health Care,2026-07-01,2026-09-01
BIRK,Mid Cap Extended,2026-07-01,2026-09-01
BJ,Mid Cap Extended,2026-07-01,2026-09-01
BKH,Small Cap Extended,2026-07-01,2026-09-01
BKSY,Small Cap Extended,2026-07-01,2026-09-01
BLLN,Small Cap Extended,2026-07-01,2026-09-01
BMI,Small Cap Extended,2026-07-01,2026-09-01
BMNR,Mid Cap Extended,2026-07-01,2026-09-01
BMO,Mid Cap Extended,2026-07-01,2026-09-01
BMRN,Mid Cap Extended,2026-07-01,2026-09-01
BN,Mid Cap Extended,2026-07-01,2026-09-01
BNO,Mid Cap Extended,2026-07-01,2026-09-01
BNS,Mid Cap Extended,2026-07-01,2026-09-01
BNTX,Mid Cap Extended,2026-07-01,2026-09-01
BOOT,Mid Cap Extended,2026-07-01,2026-09-01
BOX,Mid Cap Extended,2026-07-01,2026-09-01
BP,Mid Cap Extended,2026-07-01,2026-09-01
BPOP,Small Cap Extended,2026-07-01,2026-09-01
BRBR,Mid Cap Extended,2026-07-01,2026-09-01
BRKR,Mid Cap Extended,2026-07-01,2026-09-01
BROS,Mid Cap Extended,2026-07-01,2026-09-01
BRX,Small Cap Extended,2026-07-01,2026-09-01
BRZE,Small Cap Extended,2026-07-01,2026-09-01
BSY,Small Cap Extended,2026-07-01,2026-09-01
BTDR,Small Cap Extended,2026-07-01,2026-09-01
BTI,Mid Cap Extended,2026-07-01,2026-09-01
BTSG,Small Cap Extended,2026-07-01,2026-09-01
BTU,Mid Cap Extended,2026-07-01,2026-09-01
BUD,Mid Cap Extended,2026-07-01,2026-09-01
BURL,Mid Cap Extended,2026-07-01,2026-09-01
BW,Small Cap Extended,2026-07-01,2026-09-01
BWA,Consumer Discretionary,2026-07-01,2026-09-01
BWXT,Small Cap Extended,2026-07-01,2026-09-01
BYD,Mid Cap Extended,2026-07-01,2026-09-01
CACC,Small Cap Extended,2026-07-01,2026-09-01
CACI,Mid Cap Extended,2026-07-01,2026-09-01
CAG,Consumer Staples,2026-07-01,2026-09-01
CAKE,Small Cap Extended,2026-07-01,2026-09-01
CALM,Small Cap Extended,2026-07-01,2026-09-01
CAMT,Small Cap Extended,2026-07-01,2026-09-01
CAR,Mid Cap Extended,2026-07-01,2026-09-01
CAVA,Mid Cap Extended,2026-07-01,2026-09-01
CBSH,Small Cap Extended,2026-07-01,2026-09-01
CC,Small Cap Extended,2026-07-01,2026-09-01
CCEP,Consumer Staples,2026-07-01,2026-09-01
CCJ,Mid Cap Extended,2026-07-01,2026-09-01
CCK,Mid Cap Extended,2026-07-01,2026-09-01
CDE,Small Cap Extended,2026-07-01,2026-09-01
CE,Materials,2026-07-01,2026-09-01
CECO,Small Cap Extended,2026-07-01,2026-09-01
CELC,Small Cap Extended,2026-07-01,2026-09-01
CELH,Mid Cap Extended,2026-07-01,2026-09-01
CENX,Small Cap Extended,2026-07-01,2026-09-01
CFR,Small Cap Extended,2026-07-01,2026-09-01
CG,Mid Cap Extended,2026-07-01,2026-09-01
CGNX,Mid Cap Extended,2026-07-01,2026-09-01
CGON,Small Cap Extended,2026-07-01,2026-09-01
CHAT,Small Cap Extended,2026-07-01,2026-09-01
CHDN,Small Cap Extended,2026-07-01,2026-09-01
CHE,Small Cap Extended,2026-07-01,2026-09-01
CHH,Small Cap Extended,2026-07-01,2026-09-01
CHKP,Mid Cap Extended,2026-07-01,2026-09-01
CHRD,Mid Cap Extended,2026-07-01,2026-09-01
CHWY,Mid Cap Extended,2026-07-01,2026-09-01
CHYM,Small Cap Extended,2026-07-01,2026-09-01
CIFR,Mid Cap Extended,2026-07-01,2026-09-01
CLF,Mid Cap Extended,2026-07-01,2026-09-01
CLH,Mid Cap Extended,2026-07-01,2026-09-01
CLS,Mid Cap Extended,2026-07-01,2026-09-01
CM,Small Cap Extended,2026-07-01,2026-09-01
CMC,Small Cap Extended,2026-07-01,2026-09-01
CNH,Mid Cap Extended,2026-07-01,2026-09-01
CNI,Mid Cap Extended,2026-07-01,2026-09-01
CNM,Mid Cap Extended,2026-07-01,2026-09-01
CNQ,Mid Cap Extended,2026-07-01,2026-09-01
CNR,Small Cap Extended,2026-07-01,2026-09-01
CNX,Energy,2026-07-01,2026-09-01
COCO,Small Cap Extended,2026-07-01,2026-09-01
COGT,Small Cap Extended,2026-07-01,2026-09-01
COHU,Small Cap Extended,2026-07-01,2026-09-01
COKE,Small Cap Extended,2026-07-01,2026-09-01
COLB,Small Cap Extended,2026-07-01,2026-09-01
COLD,Mid Cap Extended,2026-07-01,2026-09-01
COMP,Small Cap Extended,2026-07-01,2026-09-01
CORO,Small Cap Extended,2026-07-01,2026-09-01
CORT,Small Cap Extended,2026-07-01,2026-09-01
CORZ,Mid Cap Extended,2026-07-01,2026-09-01
CP,Mid Cap Extended,2026-07-01,2026-09-01
CPB,Consumer Staples,2026-07-01,2026-09-01
CPNG,Mid Cap Extended,2026-07-01,2026-09-01
CPRI,Consumer Discretionary,2026-07-01,2026-09-01
CPRX,Small Cap Extended,2026-07-01,2026-08-01
CQQQ,Small Cap Extended,2026-07-01,2026-09-01
CR,Small Cap Extended,2026-07-01,2026-09-01
CRBG,Mid Cap Extended,2026-07-01,2026-09-01
CRCL,Mid Cap Extended,2026-07-01,2026-09-01
CRDO,Small Cap Extended,2026-07-01,2026-09-01
CRGY,Small Cap Extended,2026-07-01,2026-09-01
CRML,Mid Cap Extended,2026-07-01,2026-09-01
CROX,Mid Cap Extended,2026-07-01,2026-09-01
CRS,Small Cap Extended,2026-07-01,2026-09-01
CRSP,Mid Cap Extended,2026-07-01,2026-09-01
CRUS,Small Cap Extended,2026-07-01,2026-09-01
CRWV,Mid Cap Extended,2026-07-01,2026-09-01
CSL,Mid Cap Extended,2026-07-01,2026-09-01
CSTM,Small Cap Extended,2026-07-01,2026-09-01
CTRE,Small Cap Extended,2026-07-01,2026-09-01
CUBE,Mid Cap Extended,2026-07-01,2026-09-01
CVCO,Small Cap Extended,2026-07-01,2026-09-01
CVE,Mid Cap Extended,2026-07-01,2026-09-01
CVLT,Small Cap Extended,2026-07-01,2026-09-01
CW,Mid Cap Extended,2026-07-01,2026-09-01
CWST,Small Cap Extended,2026-07-01,2026-09-01
CX,Mid Cap Extended,2026-07-01,2026-09-01
CYTK,Mid Cap Extended,2026-07-01,2026-09-01
CZR,Consumer Discretionary,2026-07-01,2026-09-01
DAR,Mid Cap Extended,2026-07-01,2026-09-01
DAVE,Mid Cap Extended,2026-07-01,2026-09-01
DB,Small Cap Extended,2026-07-01,2026-09-01
DBX,Mid Cap Extended,2026-07-01,2026-09-01
DCI,Small Cap Extended,2026-07-01,2026-09-01
DDS,Small Cap Extended,2026-07-01,2026-09-01
DEO,Mid Cap Extended,2026-07-01,2026-09-01
DFTX,Small Cap Extended,2026-07-01,2026-09-01
DGXX,Small Cap Extended,2026-07-01,2026-08-01
DHT,Small Cap Extended,2026-07-01,2026-09-01
DINO,Mid Cap Extended,2026-07-01,2026-09-01
DIOD,Small Cap Extended,2026-07-01,2026-09-01
DKNG,Mid Cap Extended,2026-07-01,2026-09-01
DKS,Mid Cap Extended,2026-07-01,2026-09-01
DNTH,Small Cap Extended,2026-07-01,2026-09-01
DOCN,Mid Cap Extended,2026-07-01,2026-09-01
DOCS,Mid Cap Extended,2026-07-01,2026-09-01
DOCU,Mid Cap Extended,2026-07-01,2026-09-01
DOX,Mid Cap Extended,2026-07-01,2026-09-01
DRAM,Mid Cap Extended,2026-07-01,2026-09-01
DT,Mid Cap Extended,2026-07-01,2026-09-01
DTM,Small Cap Extended,2026-07-01,2026-09-01
DUOL,Mid Cap Extended,2026-07-01,2026-09-01
DX,Small Cap Extended,2026-07-01,2026-09-01
DXYZ,Mid Cap Extended,2026-07-01,2026-09-01
DY,Mid Cap Extended,2026-07-01,2026-09-01
DYNF,Mid Cap Extended,2026-07-01,2026-09-01
EAT,Mid Cap Extended,2026-07-01,2026-09-01
EBC,Small Cap Extended,2026-07-01,2026-09-01
ECG,Small Cap Extended,2026-07-01,2026-09-01
EGO,Small Cap Extended,2026-07-01,2026-09-01
EGP,Small Cap Extended,2026-07-01,2026-09-01
EHC,Small Cap Extended,2026-07-01,2026-09-01
ELAN,Mid Cap Extended,2026-07-01,2026-09-01
ELF,Mid Cap Extended,2026-07-01,2026-09-01
ELS,Mid Cap Extended,2026-07-01,2026-09-01
ELVN,Small Cap Extended,2026-07-01,2026-09-01
EMBJ,Small Cap Extended,2026-07-01,2026-09-01
EMN,Materials,2026-07-01,2026-09-01
ENB,Mid Cap Extended,2026-07-01,2026-09-01
ENPH,Information Technology,2026-07-01,2026-09-01
ENS,Small Cap Extended,2026-07-01,2026-09-01
ENSG,Small Cap Extended,2026-07-01,2026-09-01
ENTG,Mid Cap Extended,2026-07-01,2026-09-01
EOSE,Mid Cap Extended,2026-07-01,2026-08-01
EPAM,Information Technology,2026-07-01,2026-09-01
EPD,Mid Cap Extended,2026-07-01,2026-09-01
EPRT,Small Cap Extended,2026-07-01,2026-09-01
EQH,Mid Cap Extended,2026-07-01,2026-09-01
EQNR,Mid Cap Extended,2026-07-01,2026-09-01
EQX,Small Cap Extended,2026-07-01,2026-09-01
ERAS,Small Cap Extended,2026-07-01,2026-09-01
ERIC,Mid Cap Extended,2026-07-01,2026-09-01
ESAB,Small Cap Extended,2026-07-01,2026-09-01
ESE,Small Cap Extended,2026-07-01,2026-09-01
ESI,Small Cap Extended,2026-07-01,2026-09-01
ESLT,Small Cap Extended,2026-07-01,2026-09-01
ESTC,Mid Cap Extended,2026-07-01,2026-09-01
ET,Mid Cap Extended,2026-07-01,2026-09-01
ETSY,Consumer Discretionary,2026-07-01,2026-09-01
EVR,Mid Cap Extended,2026-07-01,2026-09-01
EWBC,Mid Cap Extended,2026-07-01,2026-09-01
EXEL,Mid Cap Extended,2026-07-01,2026-09-01
EXK,Small Cap Extended,2026-07-01,2026-09-01
EXLS,Small Cap Extended,2026-07-01,2026-09-01
EXP,Mid Cap Extended,2026-07-01,2026-09-01
EXTR,Small Cap Extended,2026-07-01,2026-09-01
FAF,Small Cap Extended,2026-07-01,2026-09-01
FBIN,Mid Cap Extended,2026-07-01,2026-09-01
FCEL,Mid Cap Extended,2026-07-01,2026-09-01
FCFS,Small Cap Extended,2026-07-01,2026-09-01
FCN,Small Cap Extended,2026-07-01,2026-09-01
FCNCA,Mid Cap Extended,2026-07-01,2026-09-01
FER,Small Cap Extended,2026-07-01,2026-09-01
FERG,Mid Cap Extended,2026-07-01,2026-09-01
FHN,Mid Cap Extended,2026-07-01,2026-09-01
FIG,Mid Cap Extended,2026-07-01,2026-09-01
FIGR,Mid Cap Extended,2026-07-01,2026-09-01
FISV,Mid Cap Extended,2026-07-01,2026-09-01
FIVE,Mid Cap Extended,2026-07-01,2026-09-01
FIVN,Mid Cap Extended,2026-07-01,2026-09-01
FLG,Mid Cap Extended,2026-07-01,2026-09-01
FLNC,Small Cap Extended,2026-07-01,2026-09-01
FLO,Small Cap Extended,2026-07-01,2026-09-01
FLR,Industrials,2026-07-01,2026-09-01
FLS,Industrials,2026-07-01,2026-09-01
FLUT,Mid Cap Extended,2026-07-01,2026-09-01
FLY,Mid Cap Extended,2026-07-01,2026-09-01
FMX,Small Cap Extended,2026-07-01,2026-09-01
FN,Mid Cap Extended,2026-07-01,2026-09-01
FNB,Small Cap Extended,2026-07-01,2026-09-01
FND,Mid Cap Extended,2026-07-01,2026-09-01
FNF,Mid Cap Extended,2026-07-01,2026-09-01
FNV,Mid Cap Extended,2026-07-01,2026-09-01
FORM,Small Cap Extended,2026-07-01,2026-09-01
FOUR,Mid Cap Extended,2026-07-01,2026-09-01
FPS,Mid Cap Extended,2026-07-01,2026-09-01
FR,Small Cap Extended,2026-07-01,2026-09-01
FRMI,Mid Cap Extended,2026-07-01,2026-09-01
FRO,Small Cap Extended,2026-07-01,2026-09-01
FROG,Small Cap Extended,2026-07-01,2026-09-01
FRPT,Mid Cap Extended,2026-07-01,2026-09-01
FRSH,Small Cap Extended,2026-07-01,2026-09-01
FSLY,Mid Cap Extended,2026-07-01,2026-09-01
FSS,Small Cap Extended,2026-07-01,2026-09-01
FTAI,Mid Cap Extended,2026-07-01,2026-09-01
FTI,Energy,2026-07-01,2026-09-01
FTXL,Small Cap Extended,2026-07-01,2026-09-01
FUTU,Mid Cap Extended,2026-07-01,2026-09-01
FWONK,Mid Cap Extended,2026-07-01,2026-09-01
G,Small Cap Extended,2026-07-01,2026-09-01
GAP,Mid Cap Extended,2026-07-01,2026-09-01
GDS,Mid Cap Extended,2026-07-01,2026-09-01
GFI,Mid Cap Extended,2026-07-01,2026-09-01
GFL,Small Cap Extended,2026-07-01,2026-09-01
GFS,Mid Cap Extended,2026-07-01,2026-09-01
GGAL,Small Cap Extended,2026-07-01,2026-09-01
GGG,Small Cap Extended,2026-07-01,2026-09-01
GGLS,Small Cap Extended,2026-07-01,2026-09-01
GH,Mid Cap Extended,2026-07-01,2026-09-01
GIL,Small Cap Extended,2026-07-01,2026-09-01
GKOS,Small Cap Extended,2026-07-01,2026-09-01
GLL,Small Cap Extended,2026-07-01,2026-09-01
GLNG,Small Cap Extended,2026-07-01,2026-09-01
GLOB,Mid Cap Extended,2026-07-01,2026-09-01
GLPI,Small Cap Extended,2026-07-01,2026-09-01
GLXY,Mid Cap Extended,2026-07-01,2026-09-01
GME,Consumer Discretionary,2026-07-01,2026-09-01
GMED,Mid Cap Extended,2026-07-01,2026-09-01
GPI,Small Cap Extended,2026-07-01,2026-09-01
GPIQ,Small Cap Extended,2026-07-01,2026-09-01
GPK,Mid Cap Extended,2026-07-01,2026-09-01
GPOR,Small Cap Extended,2026-07-01,2026-09-01
GRID,Mid Cap Extended,2026-07-01,2026-09-01
GSAT,Small Cap Extended,2026-07-01,2026-09-01
GSK,Mid Cap Extended,2026-07-01,2026-09-01
GT,Consumer Discretionary,2026-07-01,2026-09-01
GTLB,Mid Cap Extended,2026-07-01,2026-09-01
GTLS,Mid Cap Extended,2026-07-01,2026-09-01
GTX,Small Cap Extended,2026-07-01,2026-09-01
GVA,Small Cap Extended,2026-07-01,2026-09-01
GWRE,Mid Cap Extended,2026-07-01,2026-09-01
GXO,Small Cap Extended,2026-07-01,2026-09-01
H,Mid Cap Extended,2026-07-01,2026-09-01
HAE,Small Cap Extended,2026-07-01,2026-09-01
HALO,Small Cap Extended,2026-07-01,2026-09-01
HBM,Small Cap Extended,2026-07-01,2026-09-01
HCC,Small Cap Extended,2026-07-01,2026-09-01
HDB,Mid Cap Extended,2026-07-01,2026-09-01
HEI,Mid Cap Extended,2026-07-01,2026-09-01
HESM,Small Cap Extended,2026-07-01,2026-09-01
HIMS,Mid Cap Extended,2026-07-01,2026-09-01
HIMX,Small Cap Extended,2026-07-01,2026-09-01
HL,Mid Cap Extended,2026-07-01,2026-09-01
HLI,Small Cap Extended,2026-07-01,2026-09-01
HLN,Small Cap Extended,2026-07-01,2026-09-01
HLNE,Small Cap Extended,2026-07-01,2026-09-01
HMY,Small Cap Extended,2026-07-01,2026-09-01
HNGE,Small Cap Extended,2026-07-01,2026-09-01
HOG,Consumer Discretionary,2026-07-01,2026-09-01
HQY,Mid Cap Extended,2026-07-01,2026-09-01
HR,Small Cap Extended,2026-07-01,2026-09-01
HRB,Consumer Discretionary,2026-07-01,2026-09-01
HRI,Small Cap Extended,2026-07-01,2026-09-01
HSBC,Mid Cap Extended,2026-07-01,2026-09-01
HTHT,Mid Cap Extended,2026-07-01,2026-09-01
HUBS,Mid Cap Extended,2026-07-01,2026-09-01
HUN,Small Cap Extended,2026-07-01,2026-09-01
HUT,Mid Cap Extended,2026-07-01,2026-09-01
HWC,Small Cap Extended,2026-07-01,2026-09-01
HXL,Small Cap Extended,2026-07-01,2026-09-01
HYMC,Mid Cap Extended,2026-07-01,2026-09-01
IAG,Mid Cap Extended,2026-07-01,2026-09-01
IALT,Small Cap Extended,2026-07-01,2026-09-01
IBN,Mid Cap Extended,2026-07-01,2026-09-01
IBP,Mid Cap Extended,2026-07-01,2026-09-01
IBRX,Small Cap Extended,2026-07-01,2026-09-01
ICHR,Small Cap Extended,2026-07-01,2026-09-01
ICLR,Mid Cap Extended,2026-07-01,2026-09-01
IDA,Small Cap Extended,2026-07-01,2026-09-01
IDCC,Mid Cap Extended,2026-07-01,2026-09-01
IESC,Mid Cap Extended,2026-07-01,2026-09-01
IGM,Small Cap Extended,2026-07-01,2026-09-01
ILMN,Health Care,2026-07-01,2026-09-01
IMO,Small Cap Extended,2026-07-01,2026-09-01
IMVT,Small Cap Extended,2026-07-01,2026-09-01
INDV,Small Cap Extended,2026-07-01,2026-09-01
INFQ,Mid Cap Extended,2026-07-01,2026-09-01
INFY,Mid Cap Extended,2026-07-01,2026-09-01
ING,Small Cap Extended,2026-07-01,2026-09-01
INGR,Small Cap Extended,2026-07-01,2026-09-01
INOD,Small Cap Extended,2026-07-01,2026-09-01
INSM,Small Cap Extended,2026-07-01,2026-09-01
INSP,Mid Cap Extended,2026-07-01,2026-08-01
IONQ,Mid Cap Extended,2026-07-01,2026-09-01
IONS,Mid Cap Extended,2026-07-01,2026-09-01
IOT,Mid Cap Extended,2026-07-01,2026-09-01
IPGP,Information Technology,2026-07-01,2026-09-01
IQMM,Mid Cap Extended,2026-07-01,2026-09-01
IRDM,Small Cap Extended,2026-07-01,2026-09-01
IRE,Mid Cap Extended,2026-07-01,2026-09-01
IREN,Mid Cap Extended,2026-07-01,2026-09-01
IREZ,Small Cap Extended,2026-07-01,2026-09-01
IRTC,Small Cap Extended,2026-07-01,2026-09-01
ITRI,Small Cap Extended,2026-07-01,2026-09-01
ITT,Small Cap Extended,2026-07-01,2026-09-01
ITUB,Mid Cap Extended,2026-07-01,2026-09-01
IWV,Mid Cap Extended,2026-07-01,2026-09-01
IYT,Small Cap Extended,2026-07-01,2026-09-01
IYZ,Small Cap Extended,2026-07-01,2026-09-01
JAZZ,Mid Cap Extended,2026-07-01,2026-09-01
JBLU,Mid Cap Extended,2026-07-01,2026-09-01
JBS,Mid Cap Extended,2026-07-01,2026-09-01
JBTM,Small Cap Extended,2026-07-01,2026-09-01
JCPB,Small Cap Extended,2026-07-01,2026-09-01
JD,Mid Cap Extended,2026-07-01,2026-09-01
JEF,Financials,2026-07-01,2026-09-01
JHX,Mid Cap Extended,2026-07-01,2026-09-01
JLL,Mid Cap Extended,2026-07-01,2026-09-01
JOBY,Small Cap Extended,2026-07-01,2026-09-01
JXN,Small Cap Extended,2026-07-01,2026-09-01
KBH,Mid Cap Extended,2026-07-01,2026-09-01
KBR,Mid Cap Extended,2026-07-01,2026-09-01
KEEL,Mid Cap Extended,2026-07-01,2026-08-01
KEX,Small Cap Extended,2026-07-01,2026-09-01
KGC,Mid Cap Extended,2026-07-01,2026-09-01
KGS,Small Cap Extended,2026-07-01,2026-09-01
KLAR,Mid Cap Extended,2026-07-01,2026-09-01
KLIC,Small Cap Extended,2026-07-01,2026-09-01
KMX,Consumer Discretionary,2026-07-01,2026-09-01
KNSL,Small Cap Extended,2026-07-01,2026-09-01
KNX,Mid Cap Extended,2026-07-01,2026-09-01
KORU,Mid Cap Extended,2026-07-01,2026-09-01
KRC,Small Cap Extended,2026-07-01,2026-08-01
KRG,Small Cap Extended,2026-07-01,2026-09-01
KRMN,Mid Cap Extended,2026-07-01,2026-09-01
KRYS,Small Cap Extended,2026-07-01,2026-09-01
KSS,Consumer Discretionary,2026-07-01,2026-09-01
KTB,Small Cap Extended,2026-07-01,2026-09-01
KTOS,Small Cap Extended,2026-07-01,2026-09-01
KVYO,Small Cap Extended,2026-07-01,2026-09-01
KYMR,Small Cap Extended,2026-07-01,2026-09-01
LAD,Small Cap Extended,2026-07-01,2026-09-01
LAMR,Small Cap Extended,2026-07-01,2026-09-01
LASR,Small Cap Extended,2026-07-01,2026-09-01
LAZ,Small Cap Extended,2026-07-01,2026-09-01
LBRDK,Mid Cap Extended,2026-07-01,2026-09-01
LBRT,Small Cap Extended,2026-07-01,2026-09-01
LCID,Mid Cap Extended,2026-07-01,2026-09-01
LEA,Mid Cap Extended,2026-07-01,2026-09-01
LECO,Small Cap Extended,2026-07-01,2026-09-01
LEGN,Small Cap Extended,2026-07-01,2026-09-01
LEU,Mid Cap Extended,2026-07-01,2026-09-01
LEVI,Small Cap Extended,2026-07-01,2026-09-01
LFUS,Small Cap Extended,2026-07-01,2026-09-01
LGN,Small Cap Extended,2026-07-01,2026-09-01
